event_id,code,name,horizon,signal_date,entry_price,final_exit_date,status,exit_reason,net_return,win,max_intraday_drawdown,position_weighted_drawdown,take_profit_fill_count,stop_loss_triggered,remaining_fraction_at_expiry
688110:b1_staged:5:20260709,688110,688110,5,2026-07-09,176.34,,insufficient_history,insufficient_history,,False,,,0,False,
688126:b1_staged:1:20260604,688126,688126,1,2026-06-04,28.85,2026-06-05,filled,expiry,-0.012478336221837139,False,-0.039514731369150846,-0.039514731369150846,0,False,1.0
688126:b1_staged:2:20260604,688126,688126,2,2026-06-04,28.85,2026-06-08,filled,stop_loss,-0.05,False,-0.09185441941074535,-0.09185441941074535,0,True,0.0
688126:b1_staged:3:20260604,688126,688126,3,2026-06-04,28.85,2026-06-08,filled,stop_loss,-0.05,False,-0.09185441941074535,-0.09185441941074535,0,True,0.0
688126:b1_staged:4:20260604,688126,688126,4,2026-06-04,28.85,2026-06-08,filled,stop_loss,-0.05,False,-0.09185441941074535,-0.09185441941074535,0,True,0.0
688126:b1_staged:5:20260604,688126,688126,5,2026-06-04,28.85,2026-06-08,filled,stop_loss,-0.05,False,-0.09185441941074535,-0.09185441941074535,0,True,0.0
688126:b1_staged:1:20260709,688126,688126,1,2026-07-09,37.25,2026-07-10,filled,expiry,0.0014541387024608263,True,-0.02604026845637586,-0.02604026845637586,1,False,0.6666666666666667
688126:b1_staged:2:20260709,688126,688126,2,2026-07-09,37.25,2026-07-13,filled,stop_loss,-0.016666666666666673,False,-0.05315436241610727,-0.03543624161073818,1,True,0.0
688126:b1_staged:3:20260709,688126,688126,3,2026-07-09,37.25,2026-07-13,filled,stop_loss,-0.016666666666666673,False,-0.05315436241610727,-0.03543624161073818,1,True,0.0
688126:b1_staged:4:20260709,688126,688126,4,2026-07-09,37.25,2026-07-13,filled,stop_loss,-0.016666666666666673,False,-0.05315436241610727,-0.03543624161073818,1,True,0.0
688126:b1_staged:5:20260709,688126,688126,5,2026-07-09,37.25,,insufficient_history,insufficient_history,,False,,,0,False,
688170:b1_staged:1:20260605,688170,688170,1,2026-06-05,80.15,2026-06-08,filled,stop_loss,-0.05,False,-0.05589519650655028,-0.05589519650655028,0,True,0.0
688170:b1_staged:2:20260605,688170,688170,2,2026-06-05,80.15,2026-06-08,filled,stop_loss,-0.05,False,-0.05589519650655028,-0.05589519650655028,0,True,0.0
688170:b1_staged:3:20260605,688170,688170,3,2026-06-05,80.15,2026-06-08,filled,stop_loss,-0.05,False,-0.05589519650655028,-0.05589519650655028,0,True,0.0
688170:b1_staged:4:20260605,688170,688170,4,2026-06-05,80.15,2026-06-08,filled,stop_loss,-0.05,False,-0.05589519650655028,-0.05589519650655028,0,True,0.0
688170:b1_staged:5:20260605,688170,688170,5,2026-06-05,80.15,2026-06-08,filled,stop_loss,-0.05,False,-0.05589519650655028,-0.05589519650655028,0,True,0.0
688170:b1_staged:1:20260615,688170,688170,1,2026-06-15,81.24,2026-06-16,filled,expiry,0.023264401772525867,True,-0.02732644017725261,-0.02732644017725261,0,False,1.0
688170:b1_staged:2:20260615,688170,688170,2,2026-06-15,81.24,2026-06-17,filled,expiry,0.0686689643853603,True,-0.02732644017725261,-0.02732644017725261,2,False,0.3333333333333334
688170:b1_staged:3:20260615,688170,688170,3,2026-06-15,81.24,2026-06-18,filled,expiry,0.06645330707369113,True,-0.02732644017725261,-0.02732644017725261,2,False,0.3333333333333334
688170:b1_staged:4:20260615,688170,688170,4,2026-06-15,81.24,2026-06-22,filled,expiry,0.06829968816674876,True,-0.02732644017725261,-0.02732644017725261,2,False,0.3333333333333334
688170:b1_staged:5:20260615,688170,688170,5,2026-06-15,81.24,2026-06-23,filled,expiry,0.055128836369604486,True,-0.031265386509108706,-0.02732644017725261,2,False,0.3333333333333334
688183:b1_staged:1:20260609,688183,688183,1,2026-06-09,124.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07902321857485994,-0.07902321857485994,0,True,0.0
688183:b1_staged:2:20260609,688183,688183,2,2026-06-09,124.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07902321857485994,-0.07902321857485994,0,True,0.0
688183:b1_staged:3:20260609,688183,688183,3,2026-06-09,124.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07902321857485994,-0.07902321857485994,0,True,0.0
688183:b1_staged:4:20260609,688183,688183,4,2026-06-09,124.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07902321857485994,-0.07902321857485994,0,True,0.0
688183:b1_staged:5:20260609,688183,688183,5,2026-06-09,124.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07902321857485994,-0.07902321857485994,0,True,0.0
688187:b1_staged:1:20260609,688187,688187,1,2026-06-09,57.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07547495682210703,-0.07547495682210703,0,True,0.0
688187:b1_staged:2:20260609,688187,688187,2,2026-06-09,57.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07547495682210703,-0.07547495682210703,0,True,0.0
688187:b1_staged:3:20260609,688187,688187,3,2026-06-09,57.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07547495682210703,-0.07547495682210703,0,True,0.0
688187:b1_staged:4:20260609,688187,688187,4,2026-06-09,57.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07547495682210703,-0.07547495682210703,0,True,0.0
688187:b1_staged:5:20260609,688187,688187,5,2026-06-09,57.9,2026-06-10,filled,stop_loss,-0.05,False,-0.07547495682210703,-0.07547495682210703,0,True,0.0
688200:b1_staged:1:20260604,688200,688200,1,2026-06-04,441.0,2026-06-05,filled,expiry,-0.02965986394557818,False,-0.04761904761904767,-0.04761904761904767,0,False,1.0
688200:b1_staged:2:20260604,688200,688200,2,2026-06-04,441.0,2026-06-08,filled,stop_loss,-0.05,False,-0.05877551020408167,-0.05877551020408167,0,True,0.0
688200:b1_staged:3:20260604,688200,688200,3,2026-06-04,441.0,2026-06-08,filled,stop_loss,-0.05,False,-0.05877551020408167,-0.05877551020408167,0,True,0.0
688200:b1_staged:4:20260604,688200,688200,4,2026-06-04,441.0,2026-06-08,filled,stop_loss,-0.05,False,-0.05877551020408167,-0.05877551020408167,0,True,0.0
688200:b1_staged:5:20260604,688200,688200,5,2026-06-04,441.0,2026-06-08,filled,stop_loss,-0.05,False,-0.05877551020408167,-0.05877551020408167,0,True,0.0
688200:b1_staged:1:20260708,688200,688200,1,2026-07-08,498.76,2026-07-09,filled,expiry,0.07579998396022132,True,-0.017503408452963387,-0.017503408452963387,1,False,0.6666666666666667
688200:b1_staged:2:20260708,688200,688200,2,2026-07-08,498.76,2026-07-10,filled,expiry,0.05417034244927421,True,-0.017503408452963387,-0.017503408452963387,2,False,0.3333333333333334
688200:b1_staged:3:20260708,688200,688200,3,2026-07-08,498.76,2026-07-13,filled,expiry,0.043477156681904466,True,-0.031598363942577534,-0.017503408452963387,2,False,0.3333333333333334
688200:b1_staged:4:20260708,688200,688200,4,2026-07-08,498.76,2026-07-14,filled,expiry,0.0514970460074318,True,-0.04739754591386636,-0.017503408452963387,2,False,0.3333333333333334
688200:b1_staged:5:20260708,688200,688200,5,2026-07-08,498.76,2026-07-15,filled,stop_loss,0.033333333333333326,True,-0.11771192557542698,-0.03923730852514234,2,True,0.0
688206:b1_staged:1:20260604,688206,688206,1,2026-06-04,39.0,2026-06-05,filled,expiry,-0.005897435897435854,False,-0.02897435897435907,-0.02897435897435907,0,False,1.0
688206:b1_staged:2:20260604,688206,688206,2,2026-06-04,39.0,2026-06-08,filled,stop_loss,-0.05,False,-0.058974358974358876,-0.058974358974358876,0,True,0.0
688206:b1_staged:3:20260604,688206,688206,3,2026-06-04,39.0,2026-06-08,filled,stop_loss,-0.05,False,-0.058974358974358876,-0.058974358974358876,0,True,0.0
688206:b1_staged:4:20260604,688206,688206,4,2026-06-04,39.0,2026-06-08,filled,stop_loss,-0.05,False,-0.058974358974358876,-0.058974358974358876,0,True,0.0
688206:b1_staged:5:20260604,688206,688206,5,2026-06-04,39.0,2026-06-08,filled,stop_loss,-0.05,False,-0.058974358974358876,-0.058974358974358876,0,True,0.0
688206:b1_staged:1:20260608,688206,688206,1,2026-06-08,39.88,2026-06-09,filled,expiry,0.022567703109327875,True,-0.005767301905717281,-0.005767301905717281,0,False,1.0
688206:b1_staged:2:20260608,688206,688206,2,2026-06-08,39.88,2026-06-10,filled,expiry,0.000785690404546957,True,-0.03360080240722174,-0.03360080240722174,1,False,0.6666666666666667
688206:b1_staged:3:20260608,688206,688206,3,2026-06-08,39.88,2026-06-11,filled,expiry,0.020010030090270713,True,-0.03360080240722174,-0.03360080240722174,1,False,0.6666666666666667
688206:b1_staged:4:20260608,688206,688206,4,2026-06-08,39.88,2026-06-12,filled,stop_loss,-0.016666666666666673,False,-0.05140421263791384,-0.034269475091942565,1,True,0.0
688206:b1_staged:5:20260608,688206,688206,5,2026-06-08,39.88,2026-06-12,filled,stop_loss,-0.016666666666666673,False,-0.05140421263791384,-0.034269475091942565,1,True,0.0
688206:b1_staged:1:20260624,688206,688206,1,2026-06-24,39.78,2026-06-25,filled,expiry,-0.016339869281045694,False,-0.03217697335344394,-0.03217697335344394,0,False,1.0
688206:b1_staged:2:20260624,688206,688206,2,2026-06-24,39.78,2026-06-26,filled,stop_loss,-0.05,False,-0.06485671191553544,-0.06485671191553544,0,True,0.0
688206:b1_staged:3:20260624,688206,688206,3,2026-06-24,39.78,2026-06-26,filled,stop_loss,-0.05,False,-0.06485671191553544,-0.06485671191553544,0,True,0.0
688206:b1_staged:4:20260624,688206,688206,4,2026-06-24,39.78,2026-06-26,filled,stop_loss,-0.05,False,-0.06485671191553544,-0.06485671191553544,0,True,0.0
688206:b1_staged:5:20260624,688206,688206,5,2026-06-24,39.78,2026-06-26,filled,stop_loss,-0.05,False,-0.06485671191553544,-0.06485671191553544,0,True,0.0
688256:b1_staged:1:20260603,688256,688256,1,2026-06-03,1378.1,2026-06-04,filled,expiry,-0.013932225527900632,False,-0.022567302808214174,-0.022567302808214174,0,False,1.0
688256:b1_staged:2:20260603,688256,688256,2,2026-06-03,1378.1,2026-06-05,filled,stop_loss,-0.05,False,-0.0658587910891808,-0.0658587910891808,0,True,0.0
688256:b1_staged:3:20260603,688256,688256,3,2026-06-03,1378.1,2026-06-05,filled,stop_loss,-0.05,False,-0.0658587910891808,-0.0658587910891808,0,True,0.0
688256:b1_staged:4:20260603,688256,688256,4,2026-06-03,1378.1,2026-06-05,filled,stop_loss,-0.05,False,-0.0658587910891808,-0.0658587910891808,0,True,0.0
688256:b1_staged:5:20260603,688256,688256,5,2026-06-03,1378.1,2026-06-05,filled,stop_loss,-0.05,False,-0.0658587910891808,-0.0658587910891808,0,True,0.0
688261:b1_staged:1:20260707,688261,688261,1,2026-07-07,99.08,2026-07-08,filled,stop_loss,-0.05,False,-0.08962454582155832,-0.08962454582155832,0,True,0.0
688261:b1_staged:2:20260707,688261,688261,2,2026-07-07,99.08,2026-07-08,filled,stop_loss,-0.05,False,-0.08962454582155832,-0.08962454582155832,0,True,0.0
688261:b1_staged:3:20260707,688261,688261,3,2026-07-07,99.08,2026-07-08,filled,stop_loss,-0.05,False,-0.08962454582155832,-0.08962454582155832,0,True,0.0
688261:b1_staged:4:20260707,688261,688261,4,2026-07-07,99.08,2026-07-08,filled,stop_loss,-0.05,False,-0.08962454582155832,-0.08962454582155832,0,True,0.0
688261:b1_staged:5:20260707,688261,688261,5,2026-07-07,99.08,2026-07-08,filled,stop_loss,-0.05,False,-0.08962454582155832,-0.08962454582155832,0,True,0.0
688313:b1_staged:1:20260603,688313,688313,1,2026-06-03,168.86,2026-06-04,filled,expiry,-0.020194243752220897,False,-0.03494018713727354,-0.03494018713727354,0,False,1.0
688313:b1_staged:2:20260603,688313,688313,2,2026-06-03,168.86,2026-06-05,filled,stop_loss,-0.05,False,-0.08800189506099731,-0.08800189506099731,0,True,0.0
688313:b1_staged:3:20260603,688313,688313,3,2026-06-03,168.86,2026-06-05,filled,stop_loss,-0.05,False,-0.08800189506099731,-0.08800189506099731,0,True,0.0
688313:b1_staged:4:20260603,688313,688313,4,2026-06-03,168.86,2026-06-05,filled,stop_loss,-0.05,False,-0.08800189506099731,-0.08800189506099731,0,True,0.0
688313:b1_staged:5:20260603,688313,688313,5,2026-06-03,168.86,2026-06-05,filled,stop_loss,-0.05,False,-0.08800189506099731,-0.08800189506099731,0,True,0.0
688313:b1_staged:1:20260615,688313,688313,1,2026-06-15,166.53,2026-06-16,filled,expiry,0.042207610240397125,True,-0.002882363538101229,-0.002882363538101229,1,False,0.6666666666666667
688313:b1_staged:2:20260615,688313,688313,2,2026-06-15,166.53,2026-06-17,filled,expiry,0.02863648191517045,True,-0.0049840869513001484,-0.0033227246342000995,1,False,0.6666666666666667
688313:b1_staged:3:20260615,688313,688313,3,2026-06-15,166.53,2026-06-18,filled,expiry,0.0523359154506695,True,-0.0049840869513001484,-0.0033227246342000995,1,False,0.6666666666666667
688313:b1_staged:4:20260615,688313,688313,4,2026-06-15,166.53,2026-06-22,filled,expiry,0.08206629436137633,True,-0.0049840869513001484,-0.0033227246342000995,2,False,0.3333333333333334
688313:b1_staged:5:20260615,688313,688313,5,2026-06-15,166.53,2026-06-23,filled,take_profit,0.1,True,-0.0049840869513001484,-0.0033227246342000995,3,False,0.0
688347:b1_staged:1:20260615,688347,688347,1,2026-06-15,238.28,2026-06-16,filled,expiry,0.0009232835319792354,True,-0.023837502098371655,-0.023837502098371655,0,False,1.0
688347:b1_staged:2:20260615,688347,688347,2,2026-06-15,238.28,2026-06-17,filled,expiry,0.07939399026355541,True,-0.03600805774718818,-0.03600805774718818,1,False,0.6666666666666667
688347:b1_staged:3:20260615,688347,688347,3,2026-06-15,238.28,2026-06-18,filled,take_profit,0.1,True,-0.03600805774718818,-0.03600805774718818,3,False,0.0
688347:b1_staged:4:20260615,688347,688347,4,2026-06-15,238.28,2026-06-18,filled,take_profit,0.1,True,-0.03600805774718818,-0.03600805774718818,3,False,0.0
688347:b1_staged:5:20260615,688347,688347,5,2026-06-15,238.28,2026-06-18,filled,take_profit,0.1,True,-0.03600805774718818,-0.03600805774718818,3,False,0.0
688347:b1_staged:1:20260706,688347,688347,1,2026-07-06,309.68,2026-07-07,filled,expiry,0.04749418754843707,True,-0.03093515887367604,-0.03093515887367604,1,False,0.6666666666666667
688347:b1_staged:2:20260706,688347,688347,2,2026-07-06,309.68,2026-07-08,filled,take_profit,0.1,True,-0.03093515887367604,-0.03093515887367604,3,False,0.0
688347:b1_staged:3:20260706,688347,688347,3,2026-07-06,309.68,2026-07-08,filled,take_profit,0.1,True,-0.03093515887367604,-0.03093515887367604,3,False,0.0
688347:b1_staged:4:20260706,688347,688347,4,2026-07-06,309.68,2026-07-08,filled,take_profit,0.1,True,-0.03093515887367604,-0.03093515887367604,3,False,0.0
688347:b1_staged:5:20260706,688347,688347,5,2026-07-06,309.68,2026-07-08,filled,take_profit,0.1,True,-0.03093515887367604,-0.03093515887367604,3,False,0.0
688396:b1_staged:1:20260615,688396,688396,1,2026-06-15,68.85,2026-06-16,filled,expiry,0.044747034616315746,True,-0.006390704429920069,-0.006390704429920069,1,False,0.6666666666666667
688396:b1_staged:2:20260615,688396,688396,2,2026-06-15,68.85,2026-06-17,filled,expiry,0.06440329218107006,True,-0.006390704429920069,-0.006390704429920069,1,False,0.6666666666666667
688396:b1_staged:3:20260615,688396,688396,3,2026-06-15,68.85,2026-06-18,filled,expiry,0.06256354393609305,True,-0.006390704429920069,-0.006390704429920069,1,False,0.6666666666666667
688396:b1_staged:4:20260615,688396,688396,4,2026-06-15,68.85,2026-06-22,filled,take_profit,0.1,True,-0.006390704429920069,-0.006390704429920069,3,False,0.0
688396:b1_staged:5:20260615,688396,688396,5,2026-06-15,68.85,2026-06-22,filled,take_profit,0.1,True,-0.006390704429920069,-0.006390704429920069,3,False,0.0
688396:b1_staged:1:20260709,688396,688396,1,2026-07-09,92.7,2026-07-10,filled,stop_loss,-0.05,False,-0.1480043149946062,-0.1480043149946062,0,True,0.0
688396:b1_staged:2:20260709,688396,688396,2,2026-07-09,92.7,2026-07-10,filled,stop_loss,-0.05,False,-0.1480043149946062,-0.1480043149946062,0,True,0.0
688396:b1_staged:3:20260709,688396,688396,3,2026-07-09,92.7,2026-07-10,filled,stop_loss,-0.05,False,-0.1480043149946062,-0.1480043149946062,0,True,0.0
688396:b1_staged:4:20260709,688396,688396,4,2026-07-09,92.7,2026-07-10,filled,stop_loss,-0.05,False,-0.1480043149946062,-0.1480043149946062,0,True,0.0
688396:b1_staged:5:20260709,688396,688396,5,2026-07-09,92.7,,insufficient_history,insufficient_history,,False,,,0,False,
688409:b1_staged:1:20260609,688409,688409,1,2026-06-09,164.59,2026-06-10,filled,expiry,0.01832735889179166,True,-0.03214047025943245,-0.03214047025943245,1,False,0.6666666666666667
688409:b1_staged:2:20260609,688409,688409,2,2026-06-09,164.59,2026-06-11,filled,expiry,0.06158636612187865,True,-0.03214047025943245,-0.03214047025943245,1,False,0.6666666666666667
688409:b1_staged:3:20260609,688409,688409,3,2026-06-09,164.59,2026-06-12,filled,take_profit,0.1,True,-0.03214047025943245,-0.03214047025943245,3,False,0.0
688409:b1_staged:4:20260609,688409,688409,4,2026-06-09,164.59,2026-06-12,filled,take_profit,0.1,True,-0.03214047025943245,-0.03214047025943245,3,False,0.0
688409:b1_staged:5:20260609,688409,688409,5,2026-06-09,164.59,2026-06-12,filled,take_profit,0.1,True,-0.03214047025943245,-0.03214047025943245,3,False,0.0
688469:b1_staged:1:20260709,688469,688469,1,2026-07-09,10.18,2026-07-10,filled,stop_loss,-0.05,False,-0.11591355599214148,-0.11591355599214148,0,True,0.0
688469:b1_staged:2:20260709,688469,688469,2,2026-07-09,10.18,2026-07-10,filled,stop_loss,-0.05,False,-0.11591355599214148,-0.11591355599214148,0,True,0.0
688469:b1_staged:3:20260709,688469,688469,3,2026-07-09,10.18,2026-07-10,filled,stop_loss,-0.05,False,-0.11591355599214148,-0.11591355599214148,0,True,0.0
688469:b1_staged:4:20260709,688469,688469,4,2026-07-09,10.18,2026-07-10,filled,stop_loss,-0.05,False,-0.11591355599214148,-0.11591355599214148,0,True,0.0
688469:b1_staged:5:20260709,688469,688469,5,2026-07-09,10.18,,insufficient_history,insufficient_history,,False,,,0,False,
688498:b1_staged:1:20260707,688498,688498,1,2026-07-07,1715.04,2026-07-08,filled,stop_loss,-0.05,False,-0.05774209347886927,-0.05774209347886927,0,True,0.0
688498:b1_staged:2:20260707,688498,688498,2,2026-07-07,1715.04,2026-07-08,filled,stop_loss,-0.05,False,-0.05774209347886927,-0.05774209347886927,0,True,0.0
688498:b1_staged:3:20260707,688498,688498,3,2026-07-07,1715.04,2026-07-08,filled,stop_loss,-0.05,False,-0.05774209347886927,-0.05774209347886927,0,True,0.0
688498:b1_staged:4:20260707,688498,688498,4,2026-07-07,1715.04,2026-07-08,filled,stop_loss,-0.05,False,-0.05774209347886927,-0.05774209347886927,0,True,0.0
688498:b1_staged:5:20260707,688498,688498,5,2026-07-07,1715.04,2026-07-08,filled,stop_loss,-0.05,False,-0.05774209347886927,-0.05774209347886927,0,True,0.0
688498:b1_staged:1:20260709,688498,688498,1,2026-07-09,1746.01,2026-07-10,filled,stop_loss,-0.05,False,-0.08305221619578351,-0.08305221619578351,0,True,0.0
688498:b1_staged:2:20260709,688498,688498,2,2026-07-09,1746.01,2026-07-10,filled,stop_loss,-0.05,False,-0.08305221619578351,-0.08305221619578351,0,True,0.0
688498:b1_staged:3:20260709,688498,688498,3,2026-07-09,1746.01,2026-07-10,filled,stop_loss,-0.05,False,-0.08305221619578351,-0.08305221619578351,0,True,0.0
688498:b1_staged:4:20260709,688498,688498,4,2026-07-09,1746.01,2026-07-10,filled,stop_loss,-0.05,False,-0.08305221619578351,-0.08305221619578351,0,True,0.0
688498:b1_staged:5:20260709,688498,688498,5,2026-07-09,1746.01,,insufficient_history,insufficient_history,,False,,,0,False,
688498:b1_staged:1:20260714,688498,688498,1,2026-07-14,1798.9,2026-07-15,filled,expiry,0.020409694813497067,True,-0.027183278670298572,-0.027183278670298572,1,False,0.6666666666666667
688498:b1_staged:2:20260714,688498,688498,2,2026-07-14,1798.9,,insufficient_history,insufficient_history,,False,,,0,False,
688498:b1_staged:3:20260714,688498,688498,3,2026-07-14,1798.9,,insufficient_history,insufficient_history,,False,,,0,False,
688498:b1_staged:4:20260714,688498,688498,4,2026-07-14,1798.9,,insufficient_history,insufficient_history,,False,,,0,False,
688498:b1_staged:5:20260714,688498,688498,5,2026-07-14,1798.9,,insufficient_history,insufficient_history,,False,,,0,False,
688502:b1_staged:1:20260709,688502,688502,1,2026-07-09,600.21,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
688502:b1_staged:2:20260709,688502,688502,2,2026-07-09,600.21,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
688502:b1_staged:3:20260709,688502,688502,3,2026-07-09,600.21,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
688502:b1_staged:4:20260709,688502,688502,4,2026-07-09,600.21,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
688502:b1_staged:5:20260709,688502,688502,5,2026-07-09,600.21,,insufficient_history,insufficient_history,,False,,,0,False,
688521:b1_staged:1:20260709,688521,688521,1,2026-07-09,328.56,2026-07-10,filled,stop_loss,-0.05,False,-0.11130387143900655,-0.11130387143900655,0,True,0.0
688521:b1_staged:2:20260709,688521,688521,2,2026-07-09,328.56,2026-07-10,filled,stop_loss,-0.05,False,-0.11130387143900655,-0.11130387143900655,0,True,0.0
688521:b1_staged:3:20260709,688521,688521,3,2026-07-09,328.56,2026-07-10,filled,stop_loss,-0.05,False,-0.11130387143900655,-0.11130387143900655,0,True,0.0
688521:b1_staged:4:20260709,688521,688521,4,2026-07-09,328.56,2026-07-10,filled,stop_loss,-0.05,False,-0.11130387143900655,-0.11130387143900655,0,True,0.0
688521:b1_staged:5:20260709,688521,688521,5,2026-07-09,328.56,,insufficient_history,insufficient_history,,False,,,0,False,
688630:b1_staged:1:20260709,688630,688630,1,2026-07-09,517.8,2026-07-10,filled,stop_loss,-0.05,False,-0.10390112012359976,-0.10390112012359976,0,True,0.0
688630:b1_staged:2:20260709,688630,688630,2,2026-07-09,517.8,2026-07-10,filled,stop_loss,-0.05,False,-0.10390112012359976,-0.10390112012359976,0,True,0.0
688630:b1_staged:3:20260709,688630,688630,3,2026-07-09,517.8,2026-07-10,filled,stop_loss,-0.05,False,-0.10390112012359976,-0.10390112012359976,0,True,0.0
688630:b1_staged:4:20260709,688630,688630,4,2026-07-09,517.8,2026-07-10,filled,stop_loss,-0.05,False,-0.10390112012359976,-0.10390112012359976,0,True,0.0
688630:b1_staged:5:20260709,688630,688630,5,2026-07-09,517.8,,insufficient_history,insufficient_history,,False,,,0,False,
688711:b1_staged:1:20260604,688711,688711,1,2026-06-04,34.47,2026-06-05,filled,stop_loss,-0.05,False,-0.06788511749347248,-0.06788511749347248,0,True,0.0
688711:b1_staged:2:20260604,688711,688711,2,2026-06-04,34.47,2026-06-05,filled,stop_loss,-0.05,False,-0.06788511749347248,-0.06788511749347248,0,True,0.0
688711:b1_staged:3:20260604,688711,688711,3,2026-06-04,34.47,2026-06-05,filled,stop_loss,-0.05,False,-0.06788511749347248,-0.06788511749347248,0,True,0.0
688711:b1_staged:4:20260604,688711,688711,4,2026-06-04,34.47,2026-06-05,filled,stop_loss,-0.05,False,-0.06788511749347248,-0.06788511749347248,0,True,0.0
688711:b1_staged:5:20260604,688711,688711,5,2026-06-04,34.47,2026-06-05,filled,stop_loss,-0.05,False,-0.06788511749347248,-0.06788511749347248,0,True,0.0
688711:b1_staged:1:20260609,688711,688711,1,2026-06-09,35.69,2026-06-10,filled,stop_loss,-0.05,False,-0.059120201737181244,-0.059120201737181244,0,True,0.0
688711:b1_staged:2:20260609,688711,688711,2,2026-06-09,35.69,2026-06-10,filled,stop_loss,-0.05,False,-0.059120201737181244,-0.059120201737181244,0,True,0.0
688711:b1_staged:3:20260609,688711,688711,3,2026-06-09,35.69,2026-06-10,filled,stop_loss,-0.05,False,-0.059120201737181244,-0.059120201737181244,0,True,0.0
688711:b1_staged:4:20260609,688711,688711,4,2026-06-09,35.69,2026-06-10,filled,stop_loss,-0.05,False,-0.059120201737181244,-0.059120201737181244,0,True,0.0
688711:b1_staged:5:20260609,688711,688711,5,2026-06-09,35.69,2026-06-10,filled,stop_loss,-0.05,False,-0.059120201737181244,-0.059120201737181244,0,True,0.0
688766:b1_staged:1:20260604,688766,688766,1,2026-06-04,427.35,2026-06-05,filled,stop_loss,-0.05,False,-0.08037908037908048,-0.08037908037908048,0,True,0.0
688766:b1_staged:2:20260604,688766,688766,2,2026-06-04,427.35,2026-06-05,filled,stop_loss,-0.05,False,-0.08037908037908048,-0.08037908037908048,0,True,0.0
688766:b1_staged:3:20260604,688766,688766,3,2026-06-04,427.35,2026-06-05,filled,stop_loss,-0.05,False,-0.08037908037908048,-0.08037908037908048,0,True,0.0
688766:b1_staged:4:20260604,688766,688766,4,2026-06-04,427.35,2026-06-05,filled,stop_loss,-0.05,False,-0.08037908037908048,-0.08037908037908048,0,True,0.0
688766:b1_staged:5:20260604,688766,688766,5,2026-06-04,427.35,2026-06-05,filled,stop_loss,-0.05,False,-0.08037908037908048,-0.08037908037908048,0,True,0.0
688766:b1_staged:1:20260709,688766,688766,1,2026-07-09,762.07,2026-07-10,filled,stop_loss,-0.05,False,-0.08013699528914675,-0.08013699528914675,0,True,0.0
688766:b1_staged:2:20260709,688766,688766,2,2026-07-09,762.07,2026-07-10,filled,stop_loss,-0.05,False,-0.08013699528914675,-0.08013699528914675,0,True,0.0
688766:b1_staged:3:20260709,688766,688766,3,2026-07-09,762.07,2026-07-10,filled,stop_loss,-0.05,False,-0.08013699528914675,-0.08013699528914675,0,True,0.0
688766:b1_staged:4:20260709,688766,688766,4,2026-07-09,762.07,2026-07-10,filled,stop_loss,-0.05,False,-0.08013699528914675,-0.08013699528914675,0,True,0.0
688766:b1_staged:5:20260709,688766,688766,5,2026-07-09,762.07,,insufficient_history,insufficient_history,,False,,,0,False,
688981:b1_staged:1:20260708,688981,688981,1,2026-07-08,152.1,2026-07-09,filled,expiry,0.09580319964935355,True,0.0,0.0,2,False,0.3333333333333334
688981:b1_staged:2:20260708,688981,688981,2,2026-07-08,152.1,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
688981:b1_staged:3:20260708,688981,688981,3,2026-07-08,152.1,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
688981:b1_staged:4:20260708,688981,688981,4,2026-07-08,152.1,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
688981:b1_staged:5:20260708,688981,688981,5,2026-07-08,152.1,2026-07-10,filled,take_profit,0.1,True,0.0,0.0,3,False,0.0
000021:b1_staged:1:20260610,000021,000021,1,2026-06-10,38.56,2026-06-11,filled,expiry,0.013485477178423189,True,-0.030601659751037347,-0.030601659751037347,0,False,1.0
000021:b1_staged:2:20260610,000021,000021,2,2026-06-10,38.56,2026-06-12,filled,expiry,-0.00874827109266942,False,-0.045643153526971125,-0.045643153526971125,1,False,0.6666666666666667
000021:b1_staged:3:20260610,000021,000021,3,2026-06-10,38.56,2026-06-15,filled,stop_loss,-0.016666666666666673,False,-0.0544605809128631,-0.045643153526971125,1,True,0.0
000021:b1_staged:4:20260610,000021,000021,4,2026-06-10,38.56,2026-06-15,filled,stop_loss,-0.016666666666666673,False,-0.0544605809128631,-0.045643153526971125,1,True,0.0
000021:b1_staged:5:20260610,000021,000021,5,2026-06-10,38.56,2026-06-15,filled,stop_loss,-0.016666666666666673,False,-0.0544605809128631,-0.045643153526971125,1,True,0.0
