event_id,code,name,horizon,signal_date,buy_close,exit_date,exit_close,net_return,max_intraday_drawdown,max_close_drawdown,status
300990:b1_close:2:20260703,300990,300990,2,2026-07-03,100.1,2026-07-07,100.99,0.008891108891109,0.0,0.0,filled
300990:b1_close:3:20260703,300990,300990,3,2026-07-03,100.1,2026-07-08,97.82,-0.022777222777222828,-0.02397602397602394,-0.022777222777222828,filled
300990:b1_close:4:20260703,300990,300990,4,2026-07-03,100.1,2026-07-09,105.62,0.05514485514485523,-0.06763236763236757,-0.022777222777222828,filled
300990:b1_close:5:20260703,300990,300990,5,2026-07-03,100.1,2026-07-10,109.04,0.08931068931068942,-0.06763236763236757,-0.022777222777222828,filled
301095:b1_close:1:20260603,301095,301095,1,2026-06-03,103.68,2026-06-04,99.9,-0.03645833333333337,-0.046199845679012363,-0.03645833333333337,filled
301095:b1_close:2:20260603,301095,301095,2,2026-06-03,103.68,2026-06-05,98.61,-0.04890046296296302,-0.07696759259259267,-0.04890046296296302,filled
301095:b1_close:3:20260603,301095,301095,3,2026-06-03,103.68,2026-06-08,95.89,-0.0751350308641976,-0.1039737654320988,-0.0751350308641976,filled
301095:b1_close:4:20260603,301095,301095,4,2026-06-03,103.68,2026-06-09,97.34,-0.06114969135802473,-0.1039737654320988,-0.0751350308641976,filled
301095:b1_close:5:20260603,301095,301095,5,2026-06-03,103.68,2026-06-10,95.88,-0.07523148148148162,-0.1039737654320988,-0.07523148148148162,filled
301200:b1_close:1:20260612,301200,301200,1,2026-06-12,277.0,2026-06-15,304.4,0.09891696750902512,-0.014440433212996373,0.0,filled
301200:b1_close:2:20260612,301200,301200,2,2026-06-12,277.0,2026-06-16,326.0,0.17689530685920585,-0.014440433212996373,0.0,filled
301200:b1_close:3:20260612,301200,301200,3,2026-06-12,277.0,2026-06-17,328.08,0.18440433212996377,-0.014440433212996373,0.0,filled
301200:b1_close:4:20260612,301200,301200,4,2026-06-12,277.0,2026-06-18,337.0,0.21660649819494582,-0.014440433212996373,0.0,filled
301200:b1_close:5:20260612,301200,301200,5,2026-06-12,277.0,2026-06-22,338.96,0.22368231046931397,-0.014440433212996373,0.0,filled
301308:b1_close:1:20260603,301308,301308,1,2026-06-03,532.51,2026-06-04,568.48,0.06754802726709364,-0.014103021539501603,0.0,filled
301308:b1_close:2:20260603,301308,301308,2,2026-06-03,532.51,2026-06-05,520.01,-0.023473737582392795,-0.023492516572458766,-0.023473737582392795,filled
301308:b1_close:3:20260603,301308,301308,3,2026-06-03,532.51,2026-06-08,485.06,-0.08910630786276308,-0.11738746690202995,-0.08910630786276308,filled
301308:b1_close:4:20260603,301308,301308,4,2026-06-03,532.51,2026-06-09,514.65,-0.033539276257722905,-0.11738746690202995,-0.08910630786276308,filled
301308:b1_close:5:20260603,301308,301308,5,2026-06-03,532.51,2026-06-10,507.0,-0.04790520365814721,-0.11738746690202995,-0.08910630786276308,filled
301308:b1_close:1:20260706,301308,301308,1,2026-07-06,681.8,2026-07-07,627.9,-0.07905544147843935,-0.09078908770900551,-0.07905544147843935,filled
301308:b1_close:2:20260706,301308,301308,2,2026-07-06,681.8,2026-07-08,592.71,-0.13066881783514217,-0.1424611322968613,-0.13066881783514217,filled
301308:b1_close:3:20260706,301308,301308,3,2026-07-06,681.8,2026-07-09,620.0,-0.09064241713112342,-0.1424611322968613,-0.13066881783514217,filled
301308:b1_close:4:20260706,301308,301308,4,2026-07-06,681.8,2026-07-10,587.6,-0.13816368436491633,-0.1424611322968613,-0.13816368436491633,filled
301308:b1_close:5:20260706,301308,301308,5,2026-07-06,681.8,2026-07-13,522.04,-0.234320915224406,-0.23877970079202104,-0.234320915224406,filled
301369:b1_close:1:20260708,301369,301369,1,2026-07-08,235.5,2026-07-09,241.77,0.0266242038216562,-0.06581740976645434,0.0,filled
301369:b1_close:2:20260708,301369,301369,2,2026-07-08,235.5,2026-07-10,221.39,-0.05991507430997878,-0.06581740976645434,-0.05991507430997878,filled
301369:b1_close:3:20260708,301369,301369,3,2026-07-08,235.5,2026-07-13,202.43,-0.14042462845010617,-0.1462845010615711,-0.14042462845010617,filled
301369:b1_close:4:20260708,301369,301369,4,2026-07-08,235.5,2026-07-14,204.99,-0.12955414012738853,-0.17070063694267512,-0.14042462845010617,filled
301369:b1_close:5:20260708,301369,301369,5,2026-07-08,235.5,2026-07-15,189.47,-0.19545647558386414,-0.20547770700636936,-0.19545647558386414,filled
