"window","timing","stop","residual_dd","horizon","event_count","mean_net_return","median_net_return","win_rate","mean_intraday_drawdown","worst_intraday_drawdown","mean_position_weighted_drawdown","worst_position_weighted_drawdown","mean_take_profit_fill_count","stop_loss_rate","expiry_exit_rate"
"202606","next_open","sl8","dd10","2","70","0.0147833381111486","0.0226618521355364","0.6","-0.0444640761042869","-0.141315014720314","-0.0441299429792579","-0.141315014720314","0.671428571428571","0.171428571428571","0.828571428571429"
"202606","next_open","sl8","dd10","3","69","0.0177123441860995","0.0507228347940816","0.579710144927536","-0.0548630653034161","-0.141315014720314","-0.0526449615733239","-0.141315014720314","0.869565217391304","0.333333333333333","0.652173913043478"
"202606","next_open","sl8","dd10","4","68","0.0227576374442096","0.0291279659736166","0.588235294117647","-0.0570578347123659","-0.141315014720314","-0.0531924863917756","-0.141315014720314","1.05882352941176","0.367647058823529","0.602941176470588"
"202606","next_open","sl8","dd10","5","67","0.0205957790049027","0.030257672739209","0.582089552238806","-0.0623438188346146","-0.309002267573696","-0.0564081731709165","-0.206001511715797","1.05970149253731","0.417910447761194","0.477611940298507"
"202606","next_open","sl8","dd8","1","70","0.0100315872126886","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.0571428571428571","0.928571428571429"
"202606","next_open","sl8","dd8","2","70","0.014309865550575","0.0226618521355364","0.6","-0.0444640761042869","-0.141315014720314","-0.0441299429792579","-0.141315014720314","0.671428571428571","0.171428571428571","0.814285714285714"
"202606","next_open","sl8","dd8","3","69","0.0152924165335465","0.0456410256410256","0.579710144927536","-0.0548630653034161","-0.141315014720314","-0.0526449615733239","-0.141315014720314","0.869565217391304","0.333333333333333","0.565217391304348"
"202606","next_open","sl8","dd8","4","68","0.0203441005340853","0.0345968237540994","0.588235294117647","-0.0566174637983277","-0.141315014720314","-0.0531924863917756","-0.141315014720314","1.05882352941176","0.352941176470588","0.5"
"202606","next_open","sl8","dd8","5","67","0.0165750562771611","0.030257672739209","0.582089552238806","-0.0618696142648704","-0.309002267573696","-0.0564081731709165","-0.206001511715797","1.05970149253731","0.402985074626866","0.343283582089552"
"202606","same_close","atr","dd10","1","70","0.0108948678740587","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0","1"
"202606","same_close","atr","dd10","2","70","0.0151046211072148","0.0226618521355364","0.6","-0.046136022071504","-0.157411957411957","-0.0458018889464751","-0.157411957411957","0.671428571428571","0.0857142857142857","0.914285714285714"
"202606","same_close","atr","dd10","3","69","0.0161733887247604","0.0513812358669066","0.594202898550725","-0.0580127627612419","-0.157411957411957","-0.0557946590311497","-0.157411957411957","0.884057971014493","0.27536231884058","0.710144927536232"
"202606","same_close","atr","dd10","4","68","0.0243227677957268","0.0487512476494866","0.632352941176471","-0.0602538512504538","-0.157411957411957","-0.0563885029298635","-0.157411957411957","1.10294117647059","0.264705882352941","0.691176470588235"
"202606","same_close","atr","dd10","5","67","0.0239894550382029","0.0493667362560891","0.641791044776119","-0.0656512300273017","-0.309002267573696","-0.0597155843636037","-0.206001511715797","1.13432835820896","0.313432835820896","0.567164179104478"
"202606","same_close","atr","dd8","1","70","0.0104590130424015","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0","0.985714285714286"
"202606","same_close","atr","dd8","2","70","0.0146311485466412","0.0226618521355364","0.6","-0.046136022071504","-0.157411957411957","-0.0458018889464751","-0.157411957411957","0.671428571428571","0.0857142857142857","0.9"
"202606","same_close","atr","dd8","3","69","0.0137534610722074","0.0507228347940816","0.594202898550725","-0.0580127627612419","-0.157411957411957","-0.0557946590311497","-0.157411957411957","0.884057971014493","0.27536231884058","0.623188405797101"
"202606","same_close","atr","dd8","4","68","0.0218499180551751","0.0487512476494866","0.632352941176471","-0.0598134803364157","-0.157411957411957","-0.0563885029298635","-0.157411957411957","1.10294117647059","0.264705882352941","0.588235294117647"
"202606","same_close","atr","dd8","5","67","0.0199085342139082","0.0493667362560891","0.641791044776119","-0.0651770254575575","-0.309002267573696","-0.0597155843636037","-0.206001511715797","1.13432835820896","0.313432835820896","0.432835820895522"
"202606","same_close","sl6","dd10","1","70","0.0109178982075008","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.142857142857143","0.857142857142857"
"202606","same_close","sl6","dd10","2","70","0.0125642645252325","0.0162300442282939","0.557142857142857","-0.0415912174531543","-0.106201262532492","-0.0412570843281254","-0.106201262532492","0.657142857142857","0.314285714285714","0.685714285714286"
"202606","same_close","sl6","dd10","3","69","0.0196235143208577","0.0235995850622406","0.550724637681159","-0.0480211472980439","-0.11738746690203","-0.0458030435679517","-0.112356489589414","0.840579710144927","0.405797101449275","0.579710144927536"
"202606","same_close","sl6","dd10","4","68","0.0226682894530749","0.0182184174835932","0.544117647058823","-0.0506731610733235","-0.11738746690203","-0.0468078127527332","-0.112356489589414","0.985294117647059","0.441176470588235","0.529411764705882"
"202606","same_close","sl6","dd10","5","67","0.0238056488343029","0.0263578564940962","0.537313432835821","-0.0548767469802452","-0.309002267573696","-0.0491321637219829","-0.206001511715797","1","0.462686567164179","0.432835820895522"
"202606","same_close","sl6","dd8","1","70","0.0104820433758436","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.142857142857143","0.842857142857143"
"202606","same_close","sl6","dd8","2","70","0.0120907919646589","0.0162300442282939","0.557142857142857","-0.0415912174531543","-0.106201262532492","-0.0412570843281254","-0.106201262532492","0.657142857142857","0.314285714285714","0.671428571428571"
"202606","same_close","sl6","dd8","3","69","0.0172035866683047","0.0235995850622406","0.550724637681159","-0.0480211472980439","-0.11738746690203","-0.0458030435679517","-0.112356489589414","0.840579710144927","0.405797101449275","0.492753623188406"
"202606","same_close","sl6","dd8","4","68","0.0201567133272643","0.0182184174835932","0.544117647058823","-0.0502327901592854","-0.11738746690203","-0.0468078127527332","-0.112356489589414","0.985294117647059","0.426470588235294","0.426470588235294"
"202606","same_close","sl6","dd8","5","67","0.0196854236189991","0.0263578564940962","0.537313432835821","-0.054402542410501","-0.309002267573696","-0.0491321637219829","-0.206001511715797","1","0.447761194029851","0.298507462686567"
"202606","same_close","sl8","dd10","1","70","0.0104674420443458","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.0571428571428571","0.942857142857143"
"202606","same_close","sl8","dd10","2","70","0.0147833381111486","0.0226618521355364","0.6","-0.0444640761042869","-0.141315014720314","-0.0441299429792579","-0.141315014720314","0.671428571428571","0.171428571428571","0.828571428571429"
"202606","same_close","sl8","dd10","3","69","0.0177123441860995","0.0507228347940816","0.579710144927536","-0.0548630653034161","-0.141315014720314","-0.0526449615733239","-0.141315014720314","0.869565217391304","0.333333333333333","0.652173913043478"
"202606","same_close","sl8","dd10","4","68","0.0227576374442096","0.0291279659736166","0.588235294117647","-0.0570578347123659","-0.141315014720314","-0.0531924863917756","-0.141315014720314","1.05882352941176","0.367647058823529","0.602941176470588"
"202606","same_close","sl8","dd10","5","67","0.0205957790049027","0.030257672739209","0.582089552238806","-0.0623438188346146","-0.309002267573696","-0.0564081731709165","-0.206001511715797","1.05970149253731","0.417910447761194","0.477611940298507"
"202606","same_close","sl8","dd8","1","70","0.0100315872126886","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.0571428571428571","0.928571428571429"
"202606","same_close","sl8","dd8","2","70","0.014309865550575","0.0226618521355364","0.6","-0.0444640761042869","-0.141315014720314","-0.0441299429792579","-0.141315014720314","0.671428571428571","0.171428571428571","0.814285714285714"
